,ID_ANUNCIO,TIPO_IMOVEL,TITULO,QTD_QUARTOS,AREA_M2,VAGAS_GARAGEM,QTD_BANHEIROS,CIDADE,BAIRRO,VALOR_RS,IPTU_RS,CONDOMINIO_RS,DATA_PUBLICACAO,LINK
531,1120915257,Apartamento,"Apartamento para Venda em Salvador, Caminho das Árvores, 3 dormitórios, 1 suíte, 3 banheir",3.0,89.0,2.0,3.0,Salvador,Caminho das Árvores,890000.0,1080.0,510.0,2023-02-05 14:57,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-em-salvador-caminho-das-arvores-3-dormitorios-1-suite-3-banheir-1120915257
532,1092529182,Casa,Casa em Pituaçu JL ,3.0,98.0,1.0,2.0,Salvador,Pituaçu,28000.0,,,2023-02-05 14:57,https://ba.olx.com.br/grande-salvador/imoveis/casa-em-pituacu-jl-1092529182
533,1085267670,Apartamento,"Apartamento a venda, 191m², 4/4, na Barra, Salvador/BA.",4.0,191.0,2.0,4.0,Salvador,Barra,835000.0,212.0,1995.0,2023-02-05 14:57,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-a-venda-191m-4-4-na-barra-salvador-ba-1085267670
534,923024176,Apartamento,"Apartamento para aluguel ou  venda, 03 suítes no Morro Ipiranga",3.0,143.0,4.0,4.0,Salvador,Barra,1790000.0,7700.0,2300.0,2023-02-05 14:57,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-aluguel-ou-venda-03-suites-no-morro-ipiranga-923024176
535,993818147,Apartamento,"Apartamento 3 Quartos para Venda em Salvador, COSTA AZUL, 3 dormitórios, 1 suíte, 3 banhei",3.0,93.0,2.0,3.0,Salvador,Costa Azul,550000.0,100.0,,2023-02-05 14:57,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-3-quartos-para-venda-em-salvador-costa-azul-3-dormitorios-1-suite-3-banhei-993818147
536,1081386900,Apartamento,Apartamento à venda no bairro Horto Florestal - Salvador/BA,3.0,180.0,3.0,5.0,Salvador,Horto Florestal,1900000.0,,2300.0,2023-02-05 14:57,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-a-venda-no-bairro-horto-florestal-salvador-ba-1081386900
537,1100576451,Apartamento,Apartamento à venda no bairro Armação - Salvador/BA,1.0,48.0,1.0,1.0,Salvador,Armação,430000.0,240.0,568.0,2023-02-05 14:57,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-a-venda-no-bairro-armacao-salvador-ba-1100576451
538,1095442940,Apartamento,"2/4, suíte, garagem, elevadores, portaria 24h e lazer no Flex Piatã!! Surreal",2.0,54.0,1.0,2.0,Salvador,Piatã,225000.0,2.0,250.0,2023-02-05 14:57,https://ba.olx.com.br/grande-salvador/imoveis/2-4-suite-garagem-elevadores-portaria-24h-e-lazer-no-flex-piata-surreal-1095442940
539,1092535845,Casa,Casa na Ribeira JL ,2.0,86.0,1.0,1.0,Salvador,Ribeira,28000.0,,,2023-02-05 14:57,https://ba.olx.com.br/grande-salvador/imoveis/casa-na-ribeira-jl-1092535845
540,1117971337,Casa,Casa na Liberdade JL,2.0,56.0,,,Salvador,Liberdade,67000.0,,,2023-02-05 14:57,https://ba.olx.com.br/grande-salvador/imoveis/casa-na-liberdade-jl-1117971337
541,1143172226,Casa,Casa,2.0,,,2.0,Salvador,Periperi,55000.0,,,2023-02-05 14:55,https://ba.olx.com.br/grande-salvador/imoveis/casa-1143172226
542,1121432315,Casa,SALVADOR - Casa de Condomínio - ALPHAVILLE II,4.0,655.0,4.0,5.0,Salvador,Alphaville II,4780000.0,585.0,1150.0,2023-02-05 14:55,https://ba.olx.com.br/grande-salvador/imoveis/salvador-casa-de-condominio-alphaville-ii-1121432315
543,1119724705,Apartamento,"Apartamento com 3 quartos com área privativa de 212,00 m² e 3 garagens Itaigara Salvador B",3.0,212.0,3.0,2.0,Salvador,Itaigara,1290000.0,4000.0,2400.0,2023-02-05 14:55,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-com-3-quartos-com-area-privativa-de-212-00-m-e-3-garagens-itaigara-salvador-b-1119724705
544,1033756355,Apartamento,Apartamento para venda possui 51 metros quadrados com 2 quartos em Imbuí - Salvador - BA,2.0,51.0,1.0,2.0,Salvador,Imbuí,300000.0,700.0,400.0,2023-02-05 14:55,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-possui-51-metros-quadrados-com-2-quartos-em-imbui-salvador-ba-1033756355
545,1060297535,Casa,"Stela Mares,casa em cond.fechado, 3/4,suíte,nascente,armários,próximo a praia",3.0,100.0,1.0,2.0,Salvador,Stella Maris,450000.0,550.0,350.0,2023-02-05 14:55,https://ba.olx.com.br/grande-salvador/imoveis/stela-mares-casa-em-cond-fechado-3-4-suite-nascente-armarios-proximo-a-praia-1060297535
546,1121178936,Apartamento,"Apartamento em Matatu, Luar dos Bandeirantes em 47m² com 1 vaga de garagem",2.0,47.0,1.0,1.0,Salvador,Matatu,350000.0,40.0,540.0,2023-02-05 14:55,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-em-matatu-luar-dos-bandeirantes-em-47m-com-1-vaga-de-garagem-1121178936
547,1143171869,Apartamento,"Apartamento para venda e aluguel em Ondina de 84.00m² com 2 Quartos, 2 Suites e 2 Garagens",2.0,84.0,2.0,3.0,Salvador,Ondina,810000.0,,,2023-02-05 14:54,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-e-aluguel-em-ondina-de-84-00m-com-2-quartos-2-suites-e-2-garagens-1143171869
548,1143171862,Apartamento,"Apartamento para venda em Pituba de 152.00m² com 4 Quartos, 2 Suites e 1 Garagem",4.0,152.0,1.0,5.0,Salvador,Pituba,590000.0,1400.0,1460.0,2023-02-05 14:54,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-em-pituba-de-152-00m-com-4-quartos-2-suites-e-1-garagem-1143171862
549,1143171853,Apartamento,Apartamento para venda em Graça de 189.00m² com 3 Quartos e 1 Suite,3.0,189.0,,3.0,Salvador,Graça,880000.0,3250.0,2300.0,2023-02-05 14:54,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-em-graca-de-189-00m-com-3-quartos-e-1-suite-1143171853
550,1092548037,Casa,Casa em Pau da Lima JL ,2.0,97.0,,2.0,Salvador,Pau da Lima,12700.0,,,2023-02-05 14:54,https://ba.olx.com.br/grande-salvador/imoveis/casa-em-pau-da-lima-jl-1092548037
551,1092532501,Casa,Casa em Pau Miúdo JL ,2.0,65.0,,1.0,Salvador,Pau Miúdo,7500.0,,,2023-02-05 14:54,https://ba.olx.com.br/grande-salvador/imoveis/casa-em-pau-miudo-jl-1092532501
552,1107309177,Apartamento,"APARTAMENTO RESIDENCIAL em SALVADOR - BA, PITUBA",2.0,94.0,1.0,2.0,Salvador,Pituba,320000.0,,1500.0,2023-02-05 14:53,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-residencial-em-salvador-ba-pituba-1107309177
553,1117975008,Casa,Casa no Caminho de Areia JL,2.0,92.0,1.0,1.0,Salvador,Caminho de Areia,150000.0,,,2023-02-05 14:53,https://ba.olx.com.br/grande-salvador/imoveis/casa-no-caminho-de-areia-jl-1117975008
554,1138018730,Apartamento,Apartamento para venda possui 79 metros quadrados com 2 quartos em Pituba - Salvador - Bah,2.0,79.0,1.0,3.0,Salvador,Pituba,490000.0,130.0,650.0,2023-02-05 14:53,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-possui-79-metros-quadrados-com-2-quartos-em-pituba-salvador-bah-1138018730
555,1118003483,Casa,Casa no Lobato JL,2.0,56.0,,1.0,Salvador,Alto do Cabrito,67000.0,,,2023-02-05 14:53,https://ba.olx.com.br/grande-salvador/imoveis/casa-no-lobato-jl-1118003483
556,943123666,Apartamento,Apartamento para venda tem 360 metros quadrados com 4 quartos em Horto Florestal - Salvado,4.0,360.0,4.0,5.0,Salvador,Horto Florestal,2200000.0,,,2023-02-05 14:52,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-tem-360-metros-quadrados-com-4-quartos-em-horto-florestal-salvado-943123666
557,1067878363,Apartamento,Apartamento para venda tem 99 metros quadrados com 3 quartos em Vitória - Salvador - BA,3.0,99.0,1.0,3.0,Salvador,Vitória,700000.0,1300.0,800.0,2023-02-05 14:52,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-tem-99-metros-quadrados-com-3-quartos-em-vitoria-salvador-ba-1067878363
558,983575054,Apartamento,Apartamento para venda possui 82 metros quadrados com 2 quartos em Stella Maris - Salvador,2.0,82.0,2.0,3.0,Salvador,Stella Maris,650037.0,,,2023-02-05 14:52,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-possui-82-metros-quadrados-com-2-quartos-em-stella-maris-salvador-983575054
559,988492504,Casa,Casa 4 Dormitórios à venda  440 m² - Alphaville II - Salvador/BA,4.0,440.0,4.0,5.0,Salvador,Alphaville II,3200000.0,680.0,1300.0,2023-02-05 14:52,https://ba.olx.com.br/grande-salvador/imoveis/casa-4-dormitorios-a-venda-440-m-alphaville-ii-salvador-ba-988492504
560,997785622,Apartamento,Apartamento para venda com 75 metros quadrados com 3 quartos em Cabula - Salvador - BA,3.0,75.0,,2.0,Salvador,Cabula,220000.0,35.0,100.0,2023-02-05 14:52,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-com-75-metros-quadrados-com-3-quartos-em-cabula-salvador-ba-997785622
561,1119807557,Apartamento,"Apartamento com 42m² com 1/4, sala, sanitário e cozinha",1.0,42.0,,1.0,Salvador,Dois de Julho,160000.0,50.0,453.0,2023-02-05 14:50,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-com-42m-com-1-4-sala-sanitario-e-cozinha-1119807557
562,1118024434,Casa,Casa em São Marcos JL,2.0,53.0,,1.0,Salvador,São Marcos,63000.0,,,2023-02-05 14:50,https://ba.olx.com.br/grande-salvador/imoveis/casa-em-sao-marcos-jl-1118024434
563,1093375002,Casa,Casa em Castelo Branco JL ,2.0,55.0,,1.0,Salvador,Castelo Branco,6700.0,,,2023-02-05 14:50,https://ba.olx.com.br/grande-salvador/imoveis/casa-em-castelo-branco-jl-1093375002
564,1117989268,Casa,Casa Santa Mônica JL,2.0,76.0,,1.0,Salvador,Santa Mônica,68000.0,,,2023-02-05 14:50,https://ba.olx.com.br/grande-salvador/imoveis/casa-santa-monica-jl-1117989268
565,1118001688,Casa,Casa no Pau Miúdo JL,2.0,65.0,,1.0,Salvador,Pau Miúdo,67000.0,,,2023-02-05 14:49,https://ba.olx.com.br/grande-salvador/imoveis/casa-no-pau-miudo-jl-1118001688
566,1028143532,Apartamento,Apartamento para venda possui 143 metros quadrados com 3 quartos em Horto Bela Vista - Sal,3.0,143.0,3.0,4.0,Salvador,Horto Bela Vista,1190000.0,2500.0,900.0,2023-02-05 14:48,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-possui-143-metros-quadrados-com-3-quartos-em-horto-bela-vista-sal-1028143532
567,1005733008,Casa,Casa para venda possui 340 metros quadrados com 5 quartos em Stella Maris - Salvador - BA,5.0,340.0,4.0,3.0,Salvador,Stella Maris,1200000.0,900.0,,2023-02-05 14:48,https://ba.olx.com.br/grande-salvador/imoveis/casa-para-venda-possui-340-metros-quadrados-com-5-quartos-em-stella-maris-salvador-ba-1005733008
568,1095718713,Apartamento,"Apartamento à venda, 2 quartos, 1 vaga, São Cristóvão - Salvador/BA",2.0,46.0,1.0,1.0,Salvador,São Cristóvão,155000.0,40.0,,2023-02-05 14:48,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-a-venda-2-quartos-1-vaga-sao-cristovao-salvador-ba-1095718713
569,1034560632,Apartamento,"Apartamento com 3 quartos, 70m2, à venda em Salvador, Costa Azul",3.0,70.0,1.0,3.0,Salvador,Costa Azul,449000.0,850.0,680.0,2023-02-05 14:48,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-com-3-quartos-70m2-a-venda-em-salvador-costa-azul-1034560632
570,1095457928,Apartamento,Apartamento à venda Port. Fechada tem 88m2 com 3 quartos sendo 1 suíte em Patamares - Salv,3.0,88.0,1.0,1.0,Salvador,Patamares,820000.0,1600.0,,2023-02-05 14:48,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-a-venda-port-fechada-tem-88m2-com-3-quartos-sendo-1-suite-em-patamares-salv-1095457928
571,1107265953,Apartamento,Apartamento para venda 2 quartos em Armação - Salvador - Bahia,2.0,80.0,1.0,1.0,Salvador,Armação,455000.0,78.0,900.0,2023-02-05 14:48,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-2-quartos-em-armacao-salvador-bahia-1107265953
572,1143170637,Casa,Preciso vender esta casa,2.0,95.0,1.0,2.0,Salvador,CEASA,93000.0,97.0,,2023-02-05 14:48,https://ba.olx.com.br/grande-salvador/imoveis/preciso-vender-esta-casa-1143170637
573,1101647706,Apartamento,SMART CAMINHO DAS ÁRVORES - QUARTO E SALA E DUAS SUÍTES,1.0,30.0,1.0,1.0,Salvador,Caminho das Árvores,270000.0,80.0,400.0,2023-02-05 14:47,https://ba.olx.com.br/grande-salvador/imoveis/smart-caminho-das-arvores-quarto-e-sala-e-duas-suites-1101647706
574,1138107741,Apartamento,"Apartamento 2 quartos com suíte, 2 vagas, condomínio com infra, Caminho das Arvores",2.0,80.0,2.0,3.0,Salvador,Caminho das Árvores,550000.0,222.0,860.0,2023-02-05 14:44,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-2-quartos-com-suite-2-vagas-condominio-com-infra-caminho-das-arvores-1138107741
575,998322650,Apartamento,1/4 | Piatã - Lindo!,1.0,56.0,1.0,1.0,Salvador,Piatã,385000.0,1400.0,550.0,2023-02-05 14:43,https://ba.olx.com.br/grande-salvador/imoveis/1-4-piata-lindo-998322650
576,991372418,Casa,"VENDE CASA EM ITAPUÃ, ACEITA FINACIAMENTO R$ 295.000,00",3.0,93.0,1.0,2.0,Salvador,Itapuã,295000.0,,,2023-02-05 14:43,https://ba.olx.com.br/grande-salvador/imoveis/vende-casa-em-itapua-aceita-finaciamento-r-295-000-00-991372418
577,1037989808,Casa,Casa para venda possui 360 metros quadrados com 5 quartos em Dom Avelar - Salvador - Bahia,5.0,360.0,4.0,3.0,Salvador,Dom Avelar,500000.0,,,2023-02-05 14:41,https://ba.olx.com.br/grande-salvador/imoveis/casa-para-venda-possui-360-metros-quadrados-com-5-quartos-em-dom-avelar-salvador-bahia-1037989808
578,1130004876,Casa,"Casa Piatã condomínio fechado 3 suítes, piscina e espaço gourmet privativo",3.0,350.0,4.0,5.0,Salvador,Piatã,3250000.0,387.0,2078.0,2023-02-05 14:40,https://ba.olx.com.br/grande-salvador/imoveis/casa-piata-condominio-fechado-3-suites-piscina-e-espaco-gourmet-privativo-1130004876
579,964545056,Apartamento,Apartamento 1/4 quarto e sala no Acupe de Brotas,1.0,53.0,,1.0,Salvador,Acupe de Brotas,170000.0,,330.0,2023-02-05 14:40,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-1-4-quarto-e-sala-no-acupe-de-brotas-964545056
580,1015268025,Apartamento,"Apartamento para Venda em Salvador, Pernambués, 2 dormitórios, 1 suíte, 2 banheiros, 1 vag",2.0,90.0,1.0,2.0,Salvador,Pernambués,304500.0,600.0,500.0,2023-02-05 14:40,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-em-salvador-pernambues-2-dormitorios-1-suite-2-banheiros-1-vag-1015268025
581,1073592893,Apartamento,"Lindo apartamento a venda no Lot. Aquarius, 3/4, armários, área de serviço, dependência, 2",3.0,107.0,2.0,1.0,Salvador,Pituba,650000.0,,873.0,2023-02-05 14:40,https://ba.olx.com.br/grande-salvador/imoveis/lindo-apartamento-a-venda-no-lot-aquarius-3-4-armarios-area-de-servico-dependencia-2-1073592893
582,1010814416,Casa,"Casa em Condomínio para Venda em Salvador, Piatã, 5 dormitórios, 5 suítes, 7 banheiros, 4 ",5.0,900.0,4.0,5.0,Salvador,Piatã,1800000.0,5200.0,1045.0,2023-02-05 14:40,https://ba.olx.com.br/grande-salvador/imoveis/casa-em-condominio-para-venda-em-salvador-piata-5-dormitorios-5-suites-7-banheiros-4-1010814416
583,1143169213,Apartamento,Apartamento ,2.0,54.0,2.0,1.0,Salvador,Mata Escura,150000.0,,150.0,2023-02-05 14:40,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-1143169213
584,1143169121,Apartamento,Apartamento 2/4 no Engenho Velho de Brotas ,2.0,60.0,1.0,1.0,Salvador,Engenho Velho de Brotas,140000.0,,160.0,2023-02-05 14:39,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-2-4-no-engenho-velho-de-brotas-1143169121
585,935650975,Apartamento,SALVADOR - Apartamento Padrão - STELLA MARIS,1.0,47.0,1.0,1.0,Salvador,Stella Maris,402462.0,,,2023-02-05 14:39,https://ba.olx.com.br/grande-salvador/imoveis/salvador-apartamento-padrao-stella-maris-935650975
586,1026116385,Casa,"Casa venda 400m², Duas Casas com 5/4, Garagens - Horto Florestal - Salvador - BA",5.0,400.0,5.0,4.0,Salvador,Horto Florestal,680000.0,100.0,,2023-02-05 14:39,https://ba.olx.com.br/grande-salvador/imoveis/casa-venda-400m-duas-casas-com-5-4-garagens-horto-florestal-salvador-ba-1026116385
587,1032901682,Casa,"Casa Duplex venda, 120m² - 3/4 - Lapinha - Salvador - BA",3.0,120.0,,2.0,Salvador,Liberdade,220000.0,,,2023-02-05 14:39,https://ba.olx.com.br/grande-salvador/imoveis/casa-duplex-venda-120m-3-4-lapinha-salvador-ba-1032901682
588,1084141811,Casa,SALVADOR - Casa de Condomínio - PATAMARES,4.0,450.0,4.0,2.0,Salvador,Patamares,2500000.0,140.0,1050.0,2023-02-05 14:39,https://ba.olx.com.br/grande-salvador/imoveis/salvador-casa-de-condominio-patamares-1084141811
589,1049247634,Casa,"Casa à venda, 4 suites - Alphaville I - Salvador/BA",5.0,465.0,4.0,5.0,Salvador,Alphaville I,2850000.0,678.0,1650.0,2023-02-05 14:39,https://ba.olx.com.br/grande-salvador/imoveis/casa-a-venda-4-suites-alphaville-i-salvador-ba-1049247634
590,1063764396,Casa,"VENDO CASA EM ITAPUÃ, CONDOMÍNIO, 4/4 SENDO 3 SUÍTES, R$ 500.000,00, ACEITA FINANCIAMENTO!",4.0,200.0,2.0,5.0,Salvador,Itapuã,500000.0,,500.0,2023-02-05 14:39,https://ba.olx.com.br/grande-salvador/imoveis/vendo-casa-em-itapua-condominio-4-4-sendo-3-suites-r-500-000-00-aceita-financiamento-1063764396
591,1138813956,Apartamento,Apartamento: 4/4(suíte)- Garcia,4.0,90.0,2.0,2.0,Salvador,Garcia,550000.0,,1088.0,2023-02-05 14:39,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-4-4-suite-garcia-1138813956
592,1061723730,Casa,Linda casa no Costa Azul! veja o vídeo!,4.0,344.0,5.0,5.0,Salvador,Costa Azul,1300000.0,,,2023-02-05 14:39,https://ba.olx.com.br/grande-salvador/imoveis/linda-casa-no-costa-azul-veja-o-video-1061723730
593,1133063685,Apartamento,Apartamento para venda com 54 metros quadrados com 2 quartos Perfeito .,2.0,54.0,1.0,1.0,Salvador,Engenho Velho de Brotas,300000.0,,853.0,2023-02-05 14:39,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-com-54-metros-quadrados-com-2-quartos-perfeito-1133063685
594,1042922659,Apartamento,"Trobogy, 2/4, térreo, nascente, reformado, condomínio fechado!",2.0,55.0,1.0,1.0,Salvador,Trobogy,175000.0,,,2023-02-05 14:39,https://ba.olx.com.br/grande-salvador/imoveis/trobogy-2-4-terreo-nascente-reformado-condominio-fechado-1042922659
595,1143168932,Casa,Vendo duas casas mas ponto comercial em castelo branco ,3.0,80.0,,3.0,Salvador,Castelo Branco,170000.0,,,2023-02-05 14:38,https://ba.olx.com.br/grande-salvador/imoveis/vendo-duas-casas-mas-ponto-comercial-em-castelo-branco-1143168932
596,1122432630,Apartamento,2/4 para venda no Itaigara,2.0,104.0,1.0,3.0,Salvador,Itaigara,430000.0,129.0,700.0,2023-02-05 14:38,https://ba.olx.com.br/grande-salvador/imoveis/2-4-para-venda-no-itaigara-1122432630
597,1122487103,Apartamento,4/4 Nascente para venda na Barra,4.0,147.0,3.0,3.0,Salvador,Barra,610000.0,223.0,1536.0,2023-02-05 14:38,https://ba.olx.com.br/grande-salvador/imoveis/4-4-nascente-para-venda-na-barra-1122487103
598,1105805337,Apartamento,Flat - 50 m²  - Varanda  - Vista Mar - 1 Vaga de Garagem,1.0,50.0,1.0,1.0,Salvador,Pituba,250000.0,,,2023-02-05 14:37,https://ba.olx.com.br/grande-salvador/imoveis/flat-50-m--varanda-vista-mar-1-vaga-de-garagem-1105805337
599,1099054773,Apartamento,"BARRA - 3/4, 1 suíte, varanda, nascente, dependência completa. Área 98 m.  valor R$ 440.00",3.0,98.0,1.0,2.0,Salvador,Barra,440000.0,990.0,600.0,2023-02-05 14:36,https://ba.olx.com.br/grande-salvador/imoveis/barra-3-4-1-suite-varanda-nascente-dependencia-completa-area-98-m-valor-r-440-00-1099054773
600,901055135,Apartamento,HEMISPHERE 360° - Aptº com 200m². Deslumbrante! Últimas unidades! Vista Mar e Nascente! Li,4.0,200.0,4.0,5.0,Salvador,Pituaçu,1749000.0,4900.0,1465.0,2023-02-05 14:35,https://ba.olx.com.br/grande-salvador/imoveis/hemisphere-360-apt-com-200m-deslumbrante-ultimas-unidades-vista-mar-e-nascente-li-901055135
601,1115791272,Apartamento,3/4 com suíte - Condomínio Helbor Comospolitan Home Stay & Offices,3.0,107.0,2.0,1.0,Salvador,Alphaville I,1000000.0,400.0,800.0,2023-02-05 14:35,https://ba.olx.com.br/grande-salvador/imoveis/3-4-com-suite-condominio-helbor-comospolitan-home-stay-offices-1115791272
602,1136343045,Apartamento,SALVADOR - Apartamento Padrão - CIDADE JARDIM,3.0,220.0,3.0,4.0,Salvador,Candeal,1800000.0,6100.0,2258.0,2023-02-05 14:35,https://ba.olx.com.br/grande-salvador/imoveis/salvador-apartamento-padrao-cidade-jardim-1136343045
603,1035137914,Apartamento,SALVADOR - Apartamento Padrão - HORTO FLORESTAL,4.0,375.0,5.0,5.0,Salvador,Horto Florestal,4500000.0,9870.0,3895.0,2023-02-05 14:35,https://ba.olx.com.br/grande-salvador/imoveis/salvador-apartamento-padrao-horto-florestal-1035137914
604,1093738093,Apartamento,-- - Apartamento Padrão - --,2.0,67.0,1.0,2.0,Salvador,Garcia,340000.0,98.0,684.0,2023-02-05 14:35,https://ba.olx.com.br/grande-salvador/imoveis/-apartamento-padrao--1093738093
605,1134386723,Apartamento,Apartamento Para Vender com 2 quartos 1 suítes no bairro Caminho das Árvores em Salvador,2.0,75.0,1.0,2.0,Salvador,Caminho das Árvores,700000.0,,,2023-02-05 14:35,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-vender-com-2-quartos-1-suites-no-bairro-caminho-das-arvores-em-salvador-1134386723
606,1036482797,Apartamento,"Apartamento a venda na Avenida Araujo Pinho, Canela, Salvador-ba, Apartamento muito amplo ",4.0,150.0,1.0,4.0,Salvador,Canela,600000.0,180.0,1180.0,2023-02-05 14:35,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-a-venda-na-avenida-araujo-pinho-canela-salvador-ba-apartamento-muito-amplo-1036482797
607,1143166304,Apartamento,Apartamento 4/4 na Graça andar alto,4.0,227.0,1.0,3.0,Salvador,Graça,800000.0,516.0,2000.0,2023-02-05 14:35,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-4-4-na-graca-andar-alto-1143166304
608,1137719407,Apartamento,Apartamento para venda tem 126 metros quadrados com 3 quartos em Pituba - Salvador - BA,3.0,126.0,2.0,5.0,Salvador,Pituba,1280000.0,818.0,95314.0,2023-02-05 14:35,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-tem-126-metros-quadrados-com-3-quartos-em-pituba-salvador-ba-1137719407
609,1073191518,Apartamento,Apartamento para venda tem 140 metros quadrados com 3 quartos em Caminho das Árvores - Sal,3.0,140.0,2.0,3.0,Salvador,Caminho das Árvores,680000.0,3100.0,,2023-02-05 14:35,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-tem-140-metros-quadrados-com-3-quartos-em-caminho-das-arvores-sal-1073191518
610,1069123619,Casa,Vende-se casa tipo apartamento em Itapuã - Salvador - BA,3.0,101.0,2.0,2.0,Salvador,Itapuã,480000.0,1771.0,,2023-02-05 14:35,https://ba.olx.com.br/grande-salvador/imoveis/vende-se-casa-tipo-apartamento-em-itapua-salvador-ba-1069123619
611,1051782529,Apartamento,Venda Apartamento 3 quartos Matatu Salvador,3.0,90.0,1.0,3.0,Salvador,Matatu,280000.0,79.0,890.0,2023-02-05 14:33,https://ba.olx.com.br/grande-salvador/imoveis/venda-apartamento-3-quartos-matatu-salvador-1051782529
612,1062494838,Apartamento,"Villa Anaití. Vendo excelente apartamento 3/4, 02 suítes, decorado no Imbuí - Salvador - B",3.0,90.0,2.0,3.0,Salvador,Imbuí,770000.0,132.0,702.0,2023-02-05 14:33,https://ba.olx.com.br/grande-salvador/imoveis/villa-anaiti-vendo-excelente-apartamento-3-4-02-suites-decorado-no-imbui-salvador-b-1062494838
613,1130167507,Apartamento,APARTAMENTO SALVADOR PARALELA,3.0,79.0,1.0,3.0,Salvador,Paralela,550000.0,,,2023-02-05 14:32,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-salvador-paralela-1130167507
614,1099496152,Apartamento,"Apartamento para venda 2 quartos, sendo 1 suíte, Cond Vale das Flores,  em Brotas - Salvad",2.0,57.0,,2.0,Salvador,Brotas,260000.0,404.0,,2023-02-05 14:32,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-2-quartos-sendo-1-suite-cond-vale-das-flores-em-brotas-salvad-1099496152
615,921961609,Apartamento,"APARTAMENTO RESIDENCIAL em SALVADOR - BA, RIO VERMELHO",3.0,101.0,2.0,2.0,Salvador,Rio Vermelho,700000.0,110.0,840.0,2023-02-05 14:31,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-residencial-em-salvador-ba-rio-vermelho-921961609
616,1034006902,Apartamento,Cobertura do LUDCO Greenville,4.0,360.0,3.0,5.0,Salvador,Patamares,2999000.0,16000.0,1200.0,2023-02-05 14:31,https://ba.olx.com.br/grande-salvador/imoveis/cobertura-do-ludco-greenville-1034006902
617,1128246642,Casa,KS13 COMPRE SUA CASA DE FORMA PARCELADA,2.0,54.0,,1.0,Salvador,Caminho de Areia,30000.0,,,2023-02-05 14:31,https://ba.olx.com.br/grande-salvador/imoveis/ks13-compre-sua-casa-de-forma-parcelada-1128246642
618,1074630530,Casa,Casa para venda em Praia do Flamengo - Salvador - Bahia,2.0,100.0,2.0,2.0,Salvador,Praia do Flamengo,400000.0,,,2023-02-05 14:31,https://ba.olx.com.br/grande-salvador/imoveis/casa-para-venda-em-praia-do-flamengo-salvador-bahia-1074630530
619,1138316305,Apartamento,"Apartamento para venda tem 91 metros quadrados com 3 quartos, Pituba - Salvador - BA",3.0,91.0,2.0,3.0,Salvador,Pituba,495000.0,1734.0,830.0,2023-02-05 14:29,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-tem-91-metros-quadrados-com-3-quartos-pituba-salvador-ba-1138316305
620,1143165029,Casa,"CASA VENDA DUPLEX, 2 QUARTOS, HOME OFFICE, 2 VAGAS - STELLA MARIS",2.0,85.0,2.0,3.0,Salvador,Stella Maris,590000.0,551.0,537.0,2023-02-05 14:29,https://ba.olx.com.br/grande-salvador/imoveis/casa-venda-duplex-2-quartos-home-office-2-vagas-stella-maris-1143165029
